Customer_Id,Customer_Name,Gender,Age,Location,Customer_Join_Date,Customer_Join_Year,Loyalty_Status
2407,Andrew Koch,Female,53,Hollyborough,5/29/2019,2019,Gold
2408,Cathy Jensen,Male,28,North John,10/5/2017,2017,Gold
2409,Ryan Chandler,Female,45,New Michelleside,9/12/2021,2021,Gold
2410,Eugene Madden,Female,50,New Bonnie,10/12/2019,2019,Bronze
2411,Erin Brown,Male,52,Lake Shellyhaven,12/17/2021,2021,Bronze
2412,Andrew Pena,Male,32,East Michael,10/14/2019,2019,Bronze
2413,Ashley Bright,Male,38,Erikaberg,1/26/2023,2023,Gold
2414,Steven Mclaughlin,Male,42,Traciland,4/17/2019,2019,Gold
2415,Benjamin Smith,Female,20,Michelleberg,2/1/2022,2022,Bronze
2416,Sherry Jackson,Female,40,Mcgeemouth,4/15/2022,2022,Gold
2417,Kimberly Wilson,Female,26,New Sarah,3/3/2021,2021,Bronze
2418,Melissa Green,Male,47,New Danielborough,10/30/2020,2020,Bronze
2419,Bernard White,Male,67,South Darin,2/5/2019,2019,Bronze
2420,Angelica Mullins,Female,58,New Briana,3/26/2018,2018,Gold
2421,Sarah Harrison,Female,45,Wendyshire,2/7/2021,2021,Bronze
2422,Kelly Hull,Female,49,Lake Lauraport,1/9/2023,2023,Silver
2423,Brandy Miller,Male,26,South Greggtown,9/25/2020,2020,Silver
2424,Megan Lucero,Male,36,West Dennisbury,8/30/2020,2020,Bronze
2425,Alex Thornton,Female,65,South Mary,10/19/2020,2020,Gold
2426,Cindy Bowman,Male,18,South Gina,11/4/2019,2019,Silver
2427,Vincent Singleton,Male,33,Paultown,1/17/2018,2018,Gold
2428,David Robinson,Female,33,South Daniel,3/4/2020,2020,Bronze
2429,Chad Shaw,Female,57,Loriport,3/18/2022,2022,Silver
2430,Terri Trevino,Female,18,East Melissafort,3/5/2021,2021,Bronze
2431,Brian Clarke,Female,39,Patrickland,10/17/2021,2021,Gold
2432,Leslie Murphy,Female,49,Odonnellland,10/13/2021,2021,Gold
2433,Marc Johnson,Female,64,Dominicton,12/12/2019,2019,Gold
2434,Caitlin Rush,Male,33,Port Maurice,10/3/2017,2017,Silver
2435,Sean Stanley,Female,27,Wattstown,2/14/2023,2023,Silver
2436,Patrick Weber,Female,26,Porterfort,3/7/2018,2018,Silver
2437,John Rogers,Female,67,Jenniferhaven,1/21/2018,2018,Silver
2438,Anna Green,Female,25,East Michaelbury,5/21/2022,2022,Bronze
2439,Charles Miller,Male,36,South Angela,7/9/2022,2022,Silver
2440,Andrew Kirk,Female,45,Georgeberg,12/1/2018,2018,Silver
2441,Megan Maldonado,Female,28,Port Jason,8/16/2022,2022,Silver
2442,James Rasmussen,Female,25,Youngfurt,10/4/2018,2018,Silver
2443,Levi Barrett,Male,37,West Misty,12/24/2017,2017,Gold
2444,Cynthia Clark,Male,26,South Morganhaven,6/6/2019,2019,Bronze
2445,Sharon Wilson,Female,65,Oconnorside,2/26/2022,2022,Gold
2446,Eduardo Delacruz,Male,49,Lake Kelsey,12/13/2017,2017,Silver
2447,Timothy Gomez,Female,38,Adamfort,9/7/2020,2020,Gold
2448,Lori Mccullough,Female,27,Victoriastad,5/8/2019,2019,Gold
2449,Emma Terry,Female,69,New Jenniferhaven,1/18/2019,2019,Bronze
2450,Mark Cooper,Male,45,North Sheilatown,1/25/2021,2021,Gold
2451,Angela Arias,Female,38,East Sean,5/4/2022,2022,Gold
2452,Steven Davidson,Male,68,West Joshuaville,4/8/2020,2020,Bronze
2453,Jenna Miller,Male,38,Lake Donaldhaven,10/6/2017,2017,Silver
2454,Paul Rowland,Female,59,Lake Kurt,9/23/2022,2022,Silver
2455,Scott Lee,Female,18,Reynoldsport,7/27/2022,2022,Gold
2456,Debra Moore,Male,61,New Jasonstad,2/6/2018,2018,Bronze
2457,Maria Hall,Female,26,New Luis,3/10/2019,2019,Gold
2458,Norman Norris,Female,64,Moniquemouth,5/3/2018,2018,Silver
2459,Joseph Wells,Female,38,Gomezbury,11/12/2022,2022,Gold
2460,Debra Brennan,Female,31,Elaineville,12/25/2018,2018,Silver
2461,Melvin Adams,Female,20,Sandratown,11/4/2018,2018,Bronze
2462,Jennifer Bush,Female,22,Jessicamouth,5/1/2018,2018,Bronze
2463,Stephen Garcia,Male,42,West Andre,12/1/2019,2019,Gold
2464,Bailey Reed,Male,45,New Kelseyberg,9/26/2020,2020,Gold
2465,Samantha Martin,Female,65,South Evan,5/21/2021,2021,Bronze
2466,Eddie Davenport,Female,54,North Wandabury,8/20/2021,2021,Silver
2467,Felicia Schwartz,Male,41,Craigfurt,12/27/2019,2019,Gold
2468,Linda Lara,Male,27,Lake Selenabury,4/1/2021,2021,Silver
2469,Richard Mullins,Male,51,New Thomas,6/23/2020,2020,Bronze
2470,Kelly Sanchez,Male,28,Rowestad,9/19/2022,2022,Bronze
2471,Donna Quinn,Male,37,Samanthamouth,9/12/2021,2021,Gold
2472,Jeremy Moore,Female,50,Robertsside,2/18/2021,2021,Gold
2473,Judith Moore,Male,45,Lake Jack,9/27/2018,2018,Silver
2474,Alexis Martin,Male,37,West Paulton,10/16/2018,2018,Silver
2475,Bradley Howell,Male,65,Barnestown,5/7/2020,2020,Gold
2476,Michele Lewis,Male,24,East Andrewhaven,2/20/2023,2023,Gold
2477,Cody Brown,Male,46,East Taylorside,11/20/2018,2018,Bronze
2478,Dennis Vasquez,Male,36,Jaredview,2/13/2019,2019,Silver
2479,Angela Hampton,Female,21,Amyhaven,11/7/2020,2020,Gold
2480,Samantha Baker,Female,49,Christinachester,8/23/2020,2020,Gold
2481,Carl Morrison,Male,36,New Nicole,5/28/2019,2019,Gold
2482,Susan Lopez,Male,37,New Williamland,12/22/2022,2022,Gold
2483,Veronica Sullivan,Female,55,North Kent,10/8/2019,2019,Silver
2484,Janet Quinn,Male,61,New Robert,5/23/2019,2019,Bronze
2485,Andrew Herring,Male,70,Williamsburgh,12/7/2018,2018,Bronze
2486,Anthony Flynn,Female,26,North Laurentown,12/5/2021,2021,Silver
2487,Kim Lopez,Female,30,South Danielmouth,9/7/2020,2020,Gold
2488,Whitney Lee,Male,30,Coreymouth,6/13/2019,2019,Gold
2489,Jeffery Rollins,Female,68,Sheaville,11/6/2022,2022,Gold
2490,Michael Campbell,Female,39,Lake Amandamouth,7/6/2022,2022,Silver
2491,Gail Guzman,Male,25,West Robert,6/22/2022,2022,Gold
2492,Kathryn Beasley,Male,70,East Jasonshire,9/25/2020,2020,Bronze
2493,John Woodward,Male,53,Jeanneburgh,3/15/2023,2023,Bronze
2494,Ann Clark,Male,23,Johnstonhaven,7/24/2018,2018,Silver
2495,Charles Williams,Male,46,Robinsonbury,4/26/2018,2018,Gold
2496,Anthony Brown,Female,25,Hobbsborough,11/30/2018,2018,Gold
2497,Candace Bolton,Female,28,Keithchester,9/4/2020,2020,Bronze
2498,Lisa Shaw,Male,68,Port Andrewborough,8/28/2018,2018,Bronze
2499,Nicholas Robinson,Male,37,Davidshire,6/9/2019,2019,Silver
2500,Parker Ellis,Male,66,Kellyshire,12/6/2020,2020,Bronze
2501,Gary Hernandez,Male,30,Port Brandy,1/20/2019,2019,Silver
2502,Melissa Thompson,Male,40,Brandybury,12/3/2019,2019,Bronze
2503,Matthew Bailey,Male,40,Davisside,11/14/2020,2020,Silver
2504,Christopher Smith,Female,19,Francisfurt,5/29/2019,2019,Gold
2505,William Day,Male,70,Port Allen,4/7/2019,2019,Bronze
2506,Tiffany Kelly,Female,50,Wendyberg,1/7/2020,2020,Silver
2507,Tracy Adams,Female,52,West Daniel,3/21/2018,2018,Gold
2508,James Christian,Female,57,Sheaside,9/8/2018,2018,Bronze
2509,Tim Roberts,Female,21,Burketon,1/17/2022,2022,Bronze
2510,Mark Webb,Male,65,Romanfort,8/11/2018,2018,Gold
2511,Stephen Cohen,Female,69,Sotostad,8/27/2022,2022,Silver
2512,Melinda Mayer,Male,20,North Tylertown,12/9/2020,2020,Silver
2513,Ariel Wolfe,Female,24,Phillipsstad,2/16/2020,2020,Bronze
2514,Candice Baldwin,Male,55,Joanfurt,7/15/2021,2021,Gold
2515,Aaron Wilson,Male,21,South Victor,9/1/2018,2018,Gold
2516,Robert Martinez,Male,22,New Deannaside,12/26/2020,2020,Silver
2517,Carol Davis,Male,19,Amandafort,9/14/2018,2018,Bronze
2518,Kimberly White,Female,39,New Victoriaside,3/6/2020,2020,Silver
2519,Arthur Hardy,Female,60,West Calebmouth,10/21/2020,2020,Silver
2520,Lydia Perez,Male,35,South Robertview,4/15/2022,2022,Silver
2521,Christian White,Male,49,New Eric,8/8/2022,2022,Bronze
2522,Bradley Tyler,Male,22,Andersonfort,10/10/2018,2018,Gold
2523,Nicholas Barnett,Male,58,South Kari,6/8/2022,2022,Bronze
2524,Dawn Miranda,Female,55,Whiteton,1/17/2020,2020,Silver
2525,Francisco Smith,Female,64,East Steven,5/9/2020,2020,Bronze
2526,Catherine Mitchell,Male,63,Mariaborough,1/17/2020,2020,Gold
2527,Morgan Trujillo,Female,28,Barberland,9/30/2021,2021,Gold
2528,Michelle Keller,Male,60,West Brenda,10/7/2018,2018,Bronze
2529,Scott Lin,Male,39,Jamesport,9/6/2021,2021,Bronze
2530,Christopher Lopez,Male,19,Jeffreyview,1/29/2018,2018,Gold
2531,Shane Gibson,Female,18,North Richardport,12/22/2022,2022,Bronze
2532,Wesley Cox,Male,39,Meredithport,12/26/2017,2017,Bronze
2533,Alyssa Carr,Male,48,Lake Matthew,5/23/2019,2019,Silver
2534,Daniel White,Female,58,Tonyafurt,8/16/2021,2021,Gold
2535,Michael Rose,Female,62,Jeffreyhaven,5/22/2020,2020,Gold
2536,April Smith,Male,66,Lake Deanna,7/3/2022,2022,Gold
2537,Zachary Hall,Female,35,West Erica,4/25/2018,2018,Bronze
2538,Sarah Wong,Male,50,Lake Anthonyburgh,1/9/2021,2021,Bronze
2539,Larry Parrish,Male,25,Weaverhaven,6/23/2018,2018,Gold
2540,Sarah Lynch,Male,48,Port Chadview,10/17/2021,2021,Gold
2541,Gerald Smith,Female,33,New Harryhaven,10/24/2019,2019,Silver
2542,Julie Vargas,Male,46,Spencershire,2/27/2020,2020,Gold
2543,Kylie Brooks,Female,45,South Katieland,2/18/2021,2021,Gold
2544,Lisa Smith,Female,59,New Susanport,3/3/2021,2021,Gold
2545,Kendra Baldwin,Female,46,Thompsontown,8/12/2020,2020,Silver
2546,Melissa Johnson,Male,59,West Ronaldburgh,5/30/2020,2020,Silver
2547,Elizabeth Smith,Female,34,East Kellyton,8/13/2019,2019,Gold
2548,Amanda Nelson,Female,38,Lake Taylor,4/9/2018,2018,Bronze
2549,Alan King,Male,52,Hallbury,3/25/2019,2019,Bronze
2550,Christopher Robinson,Female,22,Port Diane,7/6/2021,2021,Silver
2551,Jeremy Logan,Female,65,Port Erinburgh,4/11/2019,2019,Silver
2552,Mitchell Dunn,Female,34,Lake Anthony,11/17/2021,2021,Gold
2553,Miguel Joseph,Female,48,Sandrabury,10/24/2022,2022,Gold
2554,John White,Male,44,Lake Nicholas,8/16/2021,2021,Silver
2555,Richard Morse,Female,33,Dudleymouth,2/4/2023,2023,Silver
2556,Karen Leon,Female,46,West Jamesfort,2/29/2020,2020,Silver
2557,Douglas Liu,Female,49,New Thomas,10/18/2021,2021,Gold
2558,Holly Reyes,Male,23,Nolanburgh,1/17/2023,2023,Bronze
2559,Terri Weaver,Male,49,Davishaven,2/6/2020,2020,Bronze
2560,Danielle Martinez,Male,66,Cookberg,4/5/2021,2021,Gold
2561,Amanda Welch,Female,37,Hoganstad,8/30/2020,2020,Bronze
2562,Jenna Bailey,Female,64,Nancyport,1/26/2020,2020,Gold
2563,Kimberly May,Male,49,North Nicholashaven,9/30/2020,2020,Bronze
2564,Elizabeth Williams,Female,70,Kimberlyport,5/19/2020,2020,Bronze
2565,Jorge Kent,Male,24,Benjaminhaven,8/30/2021,2021,Silver
2566,Jeffrey Schaefer,Female,36,Lake Jasonborough,5/8/2021,2021,Gold
2567,Elizabeth Wilkerson,Male,42,North Brentland,3/26/2020,2020,Gold
2568,Angela Snow,Female,39,Gutierrezberg,6/15/2019,2019,Silver
2569,David Dean,Female,63,Douglasshire,3/6/2020,2020,Silver
2570,April Preston,Male,70,West Ryanton,12/19/2021,2021,Gold
2571,Samuel Foster,Female,31,Hortonhaven,4/16/2020,2020,Bronze
2572,Brendan Mata,Female,18,Mariashire,8/8/2019,2019,Silver
2573,Debra Livingston,Male,70,Ruthstad,7/6/2018,2018,Bronze
2574,Anthony Holmes,Female,64,South Richardmouth,8/1/2022,2022,Silver
2575,Joshua Johnson,Male,60,Benjaminfurt,5/5/2019,2019,Silver
2576,Joseph Bradford,Male,40,South Susan,10/19/2018,2018,Bronze
2577,Mariah Cameron,Female,27,West Sarafurt,1/5/2020,2020,Silver
2578,Sally Hall,Male,21,Rodriguezborough,6/16/2021,2021,Gold
2579,Kendra Johnson,Female,44,Abigailberg,11/3/2019,2019,Bronze
2580,Jay Johnson,Female,34,Rachelmouth,2/12/2021,2021,Bronze
2581,Patrick Sheppard,Female,30,Jessicaland,6/17/2018,2018,Silver
2582,Jacqueline Sanchez,Male,37,West Patrick,10/17/2021,2021,Silver
2583,Todd Jarvis,Female,42,East Jennifer,11/4/2020,2020,Silver
2584,Matthew Chambers,Female,34,New Joseph,12/16/2021,2021,Bronze
2585,Rodney Collins,Female,27,South Danielville,10/7/2019,2019,Gold
2586,Kimberly Santos,Male,33,Robertchester,8/23/2020,2020,Gold
2587,Tiffany Moran,Male,41,Stewartmouth,1/22/2020,2020,Silver
2588,Sherry Porter,Male,47,Abigailmouth,10/21/2017,2017,Silver
2589,Christine Carlson,Female,20,Lake Natalieberg,2/12/2023,2023,Gold
2590,Renee Henderson,Female,59,Cherylport,1/27/2020,2020,Bronze
2591,Dwayne Vargas,Male,19,Carlsonmouth,6/2/2019,2019,Gold
2592,Jill Hamilton,Female,38,Gibbsside,11/9/2018,2018,Silver
2593,Kristy Gross,Female,59,South Edward,2/8/2019,2019,Bronze
2594,Margaret Smith,Male,51,New Jorge,6/1/2021,2021,Bronze
2595,Sergio Peters,Male,62,North Pamelaborough,10/27/2020,2020,Bronze
2596,Brian Soto,Female,49,Davenportview,12/2/2022,2022,Gold
2597,Troy Leon,Male,31,Port Rachelshire,2/22/2021,2021,Gold
2598,Brooke Anderson,Male,42,East Christophermouth,3/7/2018,2018,Bronze
2599,John Taylor,Male,43,Simpsonburgh,1/19/2021,2021,Gold
2600,Bridget Smith,Female,20,West Meganburgh,1/31/2018,2018,Gold
2601,Jared Wilson,Female,54,New Brookehaven,2/1/2018,2018,Bronze
2602,Chris Davis,Female,63,Lawrenceborough,7/15/2021,2021,Silver
2603,Ashley Jones,Male,32,Lake Robert,3/29/2022,2022,Bronze
2604,Kyle Wood,Male,44,Miketown,4/29/2019,2019,Bronze
2605,Beth Gentry,Female,38,West Ian,12/26/2022,2022,Gold
2606,Dustin Russell,Male,62,West Victoria,11/4/2020,2020,Gold
2607,Allen Hickman,Male,39,South Lauren,12/28/2021,2021,Gold
2608,Michael Martinez,Female,61,New Kyle,7/30/2018,2018,Gold
2609,Mark Gibson,Male,20,West Richardbury,4/4/2018,2018,Bronze
2610,David Mclaughlin,Female,18,Sergioton,9/13/2021,2021,Bronze
2611,Justin Perry,Female,67,Hallchester,10/18/2017,2017,Bronze
2612,Jacob Booth,Female,49,Hernandezmouth,1/23/2018,2018,Silver
2613,Brittany Baker,Female,48,Rasmussenmouth,5/16/2021,2021,Gold
2614,Teresa Phillips,Female,49,Sydneyside,7/9/2018,2018,Gold
2615,Lori Pena,Male,24,Port Lori,6/16/2020,2020,Bronze
2616,Joseph Preston,Male,29,Danieltown,10/28/2020,2020,Silver
2617,Theresa Black,Male,64,Campbellfort,11/17/2017,2017,Bronze
2618,Kelly Clark,Female,34,New Robertport,12/26/2021,2021,Gold
2619,Paula Salinas,Male,67,Johnland,9/7/2020,2020,Gold
2620,Stephen Gonzales,Female,66,Michaelstad,8/6/2020,2020,Bronze
2621,Jessica Garcia,Male,55,Darrylmouth,12/27/2022,2022,Gold
2622,Sandra Jones,Female,60,New Jacqueline,3/2/2021,2021,Gold
2623,Andrew Elliott,Female,62,West Jennifer,6/2/2021,2021,Bronze
2624,Alyssa Lawrence,Female,61,Johnsonville,3/27/2022,2022,Gold
2625,Susan Carson,Male,55,New Andrew,1/30/2023,2023,Silver
2626,Eric Smith,Female,34,Leeside,8/17/2021,2021,Bronze
2627,Shawn Stevenson,Male,42,Cannonville,6/3/2021,2021,Gold
2628,Robert Beck,Female,60,Cranefurt,10/21/2020,2020,Gold
2629,Karen Hill,Female,21,Cantuburgh,5/10/2022,2022,Silver
2630,Christopher Bender,Male,23,Tinaburgh,8/3/2019,2019,Silver
2631,Jessica Anderson,Female,41,Wendystad,3/22/2022,2022,Gold
2632,John Young,Female,60,West Debraville,9/9/2022,2022,Bronze
2633,Lisa Wood,Male,36,Rachelmouth,8/12/2018,2018,Silver
2634,Amy Mcclure,Female,27,New Jimmy,1/9/2021,2021,Silver
2635,Alexander Hernandez,Male,20,South Susan,7/19/2022,2022,Silver
2636,James Padilla,Male,39,New Jennifer,9/19/2021,2021,Gold
2637,Michael Contreras,Male,30,Millerburgh,6/21/2019,2019,Silver
2638,Susan Dalton,Male,30,Allisonberg,12/28/2019,2019,Bronze
2639,Chase Sims,Female,18,South Holly,5/17/2021,2021,Bronze
2640,Don Key,Male,21,Kathrynshire,9/29/2019,2019,Gold
2641,Brittany Stephens,Male,21,Wongville,2/25/2020,2020,Silver
2642,Jason Castro,Female,67,West Jacqueline,1/31/2021,2021,Silver
2643,Brianna Morse,Female,33,Lake Jamesborough,8/3/2019,2019,Bronze
2644,Rebecca Sanchez,Female,49,Kaufmanshire,4/19/2020,2020,Bronze
2645,Robert Willis,Male,48,West Micheal,2/23/2020,2020,Gold
2646,Heather Wood,Female,61,East Alejandromouth,8/12/2019,2019,Silver
2647,Jill Espinoza,Male,36,South Heidi,4/30/2019,2019,Bronze
2648,Tonya Thompson,Female,49,North Javier,8/23/2020,2020,Silver
2649,Joseph Carter,Female,53,East Kelly,10/24/2020,2020,Bronze
2650,William Lyons,Male,22,New Jasonburgh,2/14/2023,2023,Silver
2651,Joseph Hardin,Female,55,New Lisa,12/11/2017,2017,Gold
2652,Melissa Smith,Male,41,South Lisa,2/26/2020,2020,Gold
2653,Valerie Taylor,Female,62,Port Alexandraton,6/26/2022,2022,Gold
2654,Jamie Flores,Male,52,East Valerie,10/26/2021,2021,Silver
2655,Hannah Morris,Female,37,Evanville,11/16/2018,2018,Silver
2656,Anna Ortiz,Female,28,Lake Anthony,7/9/2020,2020,Gold
2657,Christopher Rivera,Male,47,North Josephshire,9/25/2021,2021,Bronze
2658,Kelly Andersen,Male,70,New Austinton,11/8/2019,2019,Silver
2659,Roger Frazier,Male,67,Ortizstad,4/12/2019,2019,Bronze
2660,Edward Odonnell,Female,64,Lake Donna,6/14/2019,2019,Silver
2661,Ann Lee,Male,62,Chadside,6/16/2019,2019,Gold
2662,Amber Lopez,Male,21,North Davidville,11/9/2022,2022,Gold
2663,Theresa Jackson,Female,46,East William,10/27/2022,2022,Gold
2664,Randy Snyder,Female,33,Roachfurt,7/21/2021,2021,Bronze
2665,Dana George,Male,51,Thomasport,4/14/2018,2018,Gold
2666,Stephen Paul,Female,24,New Jason,2/10/2023,2023,Bronze
2667,Jeremy Williams,Female,35,Anthonyview,10/14/2020,2020,Bronze
2668,Matthew Stephens,Female,35,North Shaun,9/19/2022,2022,Gold
2669,Nancy Ford,Male,51,East Drew,10/22/2020,2020,Gold
2670,Sheena Adkins,Male,48,Angelhaven,7/8/2020,2020,Silver
2671,Hannah Robertson,Female,41,Tiffanyhaven,6/10/2020,2020,Silver
2672,Linda Winters,Female,44,North Steventown,2/4/2020,2020,Gold
2673,Kenneth Moyer,Male,62,Ryanbury,10/8/2021,2021,Gold
2674,Veronica Ortega,Male,66,Henryshire,2/17/2019,2019,Silver
2675,Lisa Mcconnell,Female,32,New Joann,11/14/2020,2020,Silver
2676,Brett Brown,Female,42,Mcbridemouth,12/1/2020,2020,Bronze
2677,Timothy Hughes,Male,46,New Lauren,7/2/2018,2018,Bronze
2678,Drew Aguilar,Female,69,Lewishaven,9/23/2021,2021,Silver
2679,Patricia Salas,Male,31,East Gabrielmouth,3/2/2023,2023,Bronze
2680,Sharon Thompson,Male,25,South Laurenland,4/21/2021,2021,Bronze
2681,Andrew Miller,Male,50,East Ronald,11/29/2019,2019,Silver
2682,Joseph Blair,Male,22,New Carlaland,6/1/2022,2022,Bronze
2683,Jessica Greene,Male,53,Smithton,12/29/2019,2019,Silver
2684,Nicole Morrison,Male,27,South Dennis,12/14/2020,2020,Silver
2685,Sherri Hancock,Male,47,Leeport,6/29/2022,2022,Gold
2686,Christopher Nelson,Male,58,West William,9/15/2022,2022,Bronze
2687,Seth Berry,Female,45,North James,4/8/2019,2019,Gold
2688,Alan Price,Male,48,Lake Erinville,5/9/2022,2022,Bronze
2689,James Martinez,Male,53,Campbellton,4/28/2019,2019,Silver
2690,Janet Ramirez,Male,45,Danielview,10/5/2020,2020,Silver
2691,Marissa Christensen,Male,33,New Dennis,8/8/2019,2019,Silver
2692,Jack Vargas,Female,66,Amandaside,2/22/2023,2023,Bronze
2693,Brandon Pearson,Male,31,Angelicafort,5/4/2018,2018,Gold
2694,William Stanley,Male,61,Banksport,1/28/2019,2019,Gold
2695,Tammy Barnes,Male,24,West Sandra,6/17/2022,2022,Silver
2696,Michael Cole,Male,26,Markfurt,1/6/2019,2019,Gold
2697,Regina Thomas,Male,50,Laurietown,5/26/2018,2018,Silver
2698,Eric Sandoval,Female,35,Jenniferport,3/7/2022,2022,Gold
2699,Charles Vargas,Female,69,West Michael,8/9/2020,2020,Gold
2700,Monica Ramirez,Male,65,West Jason,2/14/2019,2019,Bronze
2701,Jason Bennett,Male,57,Merrittland,8/11/2019,2019,Gold
2702,Blake Gallagher,Female,37,Port Daniel,8/20/2021,2021,Bronze
2703,Chase Doyle,Female,53,Stephenmouth,2/22/2019,2019,Silver
2704,Sandra Ramirez,Female,19,North Lisa,8/25/2022,2022,Bronze
2705,Anthony Torres,Female,31,Curryhaven,1/22/2021,2021,Gold
2706,Donald Fernandez,Male,52,Brianburgh,4/11/2020,2020,Gold
2707,Phyllis Norman,Male,46,New Robertborough,2/18/2023,2023,Gold
2708,Adam Washington,Male,38,North Ryanton,3/14/2018,2018,Bronze
2709,Christine Griffin,Male,46,Lake Lori,4/22/2018,2018,Gold
2710,Kelly Jenkins,Male,56,Karenmouth,12/5/2020,2020,Gold
2711,Sharon Fox,Female,25,Jodiside,8/8/2022,2022,Bronze
2712,Jessica Adkins,Male,63,Cardenasberg,1/9/2022,2022,Bronze
2713,Lisa Bray,Male,25,Denisefort,5/29/2019,2019,Silver
2714,Victoria Garcia,Female,63,Grahamfurt,10/2/2020,2020,Bronze
2715,Bailey Cardenas,Male,70,South Justin,11/1/2018,2018,Gold
2716,Andrew Farrell,Female,58,Anitahaven,6/15/2019,2019,Gold
2717,John Jenkins,Male,57,Rogersberg,4/27/2018,2018,Bronze
2718,Bryan Moore,Female,54,East Meagan,10/17/2021,2021,Gold
2719,Rodney King,Female,39,Marychester,9/5/2021,2021,Silver
2720,Andrew Smith,Male,42,Port Aaronside,5/28/2021,2021,Bronze
2721,Amanda Acosta,Female,65,North Lori,7/14/2021,2021,Bronze
2722,Jason Mcintyre,Female,37,West Vanessa,11/18/2019,2019,Gold
2723,Eddie Spears,Female,29,East Elizabethmouth,8/2/2018,2018,Gold
2724,Angela Higgins,Female,48,South Michelle,6/4/2022,2022,Gold
2725,Ruben Hughes,Female,48,Lake Kristen,10/1/2021,2021,Gold
2726,Cameron Baker,Male,51,East John,8/11/2022,2022,Silver
2727,Barbara Payne,Male,28,Coleport,4/12/2022,2022,Gold
2728,Ronald Preston,Female,24,West Jodyborough,1/14/2019,2019,Silver
2729,Joseph Carter,Male,58,South Robertmouth,2/18/2023,2023,Bronze
2730,David Barnes,Male,47,Port Candice,12/11/2020,2020,Bronze
2731,Jamie Adams,Male,59,Davidport,8/22/2021,2021,Bronze
2732,Travis Hill,Male,48,Ericburgh,6/1/2021,2021,Bronze
2733,Jesus Hudson,Female,27,North Sarah,12/29/2021,2021,Bronze
2734,James Osborne,Female,46,Port David,6/18/2019,2019,Gold
2735,Curtis Hansen,Female,46,Webbborough,5/23/2018,2018,Gold
2736,Richard Brown,Female,56,Sonyamouth,2/3/2023,2023,Gold
2737,Emily Oneal,Female,21,Adamsside,6/6/2020,2020,Gold
2738,Nicole Hill,Female,46,Catherinemouth,8/14/2018,2018,Bronze
2739,Brandon Allen,Male,36,Ginaside,12/25/2020,2020,Silver
2740,Sean Hughes,Female,59,Sarahburgh,8/20/2019,2019,Silver
2741,David Newman,Female,42,North Duanefurt,6/5/2019,2019,Bronze
2742,John Morris,Female,19,South Christopher,8/14/2020,2020,Bronze
2743,Debra Bowen,Male,68,Adammouth,5/24/2022,2022,Gold
2744,Jonathan Jackson,Male,19,East Tony,11/28/2022,2022,Silver
2745,Andrew Padilla,Male,41,Rebeccaburgh,3/17/2019,2019,Bronze
2746,John Rogers,Male,56,Maxwelltown,11/11/2017,2017,Bronze
2747,Laura Adams,Male,68,Deborahstad,3/31/2021,2021,Gold
2748,Brandon Miller,Male,41,North David,1/1/2021,2021,Silver
